stock_code,description,revenue,units_sold,orders,customers,revenue_rank
23099,FRENCH CARRIAGE LANTERN,925.35,137.0,58,46,2587
72800C,4 PINK DINNER CANDLE SILVER FLOCK,924.84,660.0,78,49,2588
82607A,,923.72,663.0,159,65,2589
72529W,,923.05,465.0,48,39,2590
84341B,,922.18,1757.0,121,79,2591
22703,PINK CAT BOWL,921.81,513.0,165,57,2592
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,919.8,187.0,86,19,2593
22647,CERAMIC LOVE HEART MONEY BANK,919.63,1058.0,82,60,2594
85121C,RETRO LAUNDRY TUB PISTACHIO,918.91,98.0,53,39,2595
21702,No Stock,918.68,2636.0,8,5,2596
72045D,,918.65,539.0,6,3,2597
85130B,BEADED CRYSTAL HEART GREEN LARGE,918.33,911.0,83,50,2598
84600,NEW BAROQUE JEWELLERY BOX,918.27,108.0,52,31,2599
21264,WHITE GOOSE FEATHER TREE 60CM,917.85,391.0,68,51,2600
23338,EGG FRYING PAN RED,915.4,431.0,109,62,2601
85019A,ROMANTIC IMAGES NOTEBOOK SET,915.04,647.0,49,37,2602
21007,,914.67,1927.0,48,36,2603
23002,TRAVEL CARD WALLET SKULLS,914.37,2119.0,192,85,2604
21320,,913.34,398.0,56,31,2605
23413,DECORATIVE VINTAGE COFFEE  BOX,909.31,173.0,58,34,2606
84660A,WHITE STITCHED WALL CLOCK,907.96,867.0,56,34,2607
22707,WRAP MONSTER FUN,905.94,2157.0,83,70,2608
46000P,POLYESTER FILLER PAD 65CMx65CM,905.25,213.0,49,37,2609
46776C,WOVEN FROST CUSHION COVER,905.1,258.0,96,14,2610
23004,TRAVEL CARD WALLET PANTRY,903.16,2002.0,221,73,2611
21444,,902.03,291.0,36,18,2612
23532,WALL ART WORK REST AND PLAY,901.58,210.0,31,23,2613
22248,DECORATION  PINK CHICK MAGIC GARDEN,901.5,1013.0,173,77,2614
21318,,900.42,972.0,93,70,2615
21480,,899.52,285.0,57,35,2616
84820,DANISH ROSE TRINKET TRAYS,899.37,323.0,54,46,2617
20913,,898.72,314.0,43,26,2618
23502,PLAYING CARDS VINTAGE DOILY,896.41,714.0,94,80,2619
17109B,FLOWER FAIRY INCENSE LAVENDER,896.34,4542.0,17,13,2620
20941,FROG CANDLE,896.28,998.0,124,54,2621
85031B,BLOSSOM IMAGES SCRAP BOOK SET,896.09,496.0,85,25,2622
84760L,LARGE HANGING GLASS+ZINC LANTERN,896.0,560.0,1,1,2623
22936,BAKING MOULD ROSE WHITE CHOCOLATE,895.97,279.0,50,30,2624
23472,NINE DRAWER OFFICE TIDY,894.42,58.0,33,29,2625
21676,FLOWERS  STICKERS,893.72,1193.0,159,75,2626
84666,,892.7,226.0,33,13,2627
20759,CHRYSANTHEMUM POCKET BOOK,891.13,5777.0,63,35,2628
20757,RED DAISY POCKET BOOK,890.7,5347.0,78,49,2629
85194S,HANGING SPRING FLOWER EGG SMALL,889.46,1760.0,131,84,2630
21220,SET/4 BADGES DOGS,888.68,659.0,159,65,2631
21724,PANDA AND BUNNIES STICKER SHEET,888.34,996.0,178,81,2632
85214,,886.23,514.0,169,94,2633
84086C,PINK/PURPLE RETRO RADIO,884.75,297.0,88,25,2634
20991,,884.56,7084.0,32,12,2635
22164,STRING OF STARS CARD HOLDER,883.22,315.0,49,40,2636
84974,S/2 ZINC HEART DESIGN PLANTERS,879.55,89.0,57,52,2637
72799A,BLACK PILLAR CANDLE SILVER FLOCK,877.8,612.0,18,14,2638
23423,PANTRY 3 HOOK ROLLING PIN HANGER,876.9,219.0,66,47,2639
21185,,876.29,132.0,44,34,2640
21062,PARTY INVITES SPACEMAN,875.87,1053.0,136,102,2641
35598B,BLACK CHRISTMAS TREE 60CM,874.65,931.0,57,37,2642
90200C,BLUE SWEETHEART BRACELET,874.63,206.0,98,32,2643
20803,damages,874.46,1149.0,84,50,2644
21270,ANTIQUE CREAM CUTLERY CUPBOARD,874.43,76.0,51,24,2645
90200E,GREEN SWEETHEART BRACELET,873.97,209.0,91,36,2646
21338,,873.25,199.0,13,9,2647
84925F,PSYCHEDELIC WALL THERMOMETER,873.11,714.0,34,29,2648
85165,damages,872.76,90.0,58,9,2649
23479,WIRE EGG BASKET,872.38,113.0,44,35,2650
21293,MIRRORED DOVE WALL DECORATION,872.34,343.0,85,29,2651
21414,,870.89,1637.0,36,17,2652
21147,JINGLE BELLS TREE DECORATION,870.48,477.0,118,33,2653
23220,REINDEER HEART DECORATION GOLD,869.15,993.0,103,55,2654
84826,ASSTD DESIGN 3D PAPER STICKERS,869.08,1734.0,51,48,2655
17033,,867.84,3280.0,69,58,2656
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,867.45,721.0,126,43,2657
85166B,BLACK METAL BAROQUE PHOTO FRAME,864.1,510.0,38,28,2658
85161,ACRYLIC GEOMETRIC LAMP,863.85,51.0,32,16,2659
21255,,860.08,476.0,96,46,2660
84632,DECORATIVE HANGING SHELVING UNIT,859.25,15.0,11,8,2661
22486,PLASMATRONIC LAMP,856.4,104.0,40,22,2662
21635,,855.24,398.0,42,35,2663
84578,damages,854.91,222.0,112,67,2664
21478,,854.23,204.0,92,57,2665
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,853.99,575.0,125,31,2666
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",852.49,783.0,199,56,2667
20756,GREEN FERN POCKET BOOK,851.56,5728.0,64,40,2668
35954,check,850.49,2181.0,111,58,2669
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL,849.91,183.0,46,35,2670
21458,2 PICTURE BOOK EGGS EASTER BUNNY,849.24,768.0,88,51,2671
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,848.76,622.0,135,37,2672
20897,VINTAGE NOTEBOOK PARIS DAYS,848.7,351.0,75,29,2673
22547,MINI JIGSAW DINOSAUR,846.82,1980.0,189,84,2674
22229,BUNNY WOODEN PAINTED WITH FLOWER,845.3,1007.0,185,101,2675
22820,GIFT BAG BIRTHDAY,845.13,1353.0,110,67,2676
90161C,ANT COPPER LIME BOUDICCA BRACELET,843.91,169.0,100,28,2677
37423,,843.88,6168.0,70,17,2678
20936,FORKED CACTUS CANDLE,843.39,333.0,76,42,2679
21300,,841.7,53.0,12,11,2680
21128,GOLD FISHING GNOME,841.63,126.0,57,22,2681
23564,EGG CUP MILKMAID INGRID,841.31,644.0,76,39,2682
84782A,,840.45,119.0,26,24,2683
23551,PACK OF 12 PAISLEY PARK TISSUES,839.84,1840.0,136,88,2684
79342B,"Unsaleable, destroyed.",838.52,120.0,35,22,2685
85231L,,838.35,1039.0,116,81,2686
17039,,837.88,3707.0,43,20,2687
84762B,,837.77,113.0,48,19,2688
21552,,837.6,165.0,35,25,2689
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",837.23,1285.0,141,85,2690
40018E,,837.02,384.0,81,37,2691
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,836.94,420.0,87,56,2692
47563A,RETRO LONGBOARD IRONING BOARD COVER,836.62,343.0,151,39,2693
47367B,PAIR PADDED HANGERS PINK CHECK,834.95,242.0,95,35,2694
84849A,HELLO SAILOR BLUE SOAP HOLDER,833.57,470.0,103,52,2695
20776,,832.66,3258.0,84,50,2696
85196,,831.04,1564.0,71,59,2697
85213,,829.0,1378.0,80,48,2698
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,827.3,267.0,79,47,2699
23017,APOTHECARY MEASURING JAR,826.28,67.0,22,20,2700
85188A,GREEN METAL SWINGING BUNNY,824.97,944.0,105,67,2701
21551,,824.95,169.0,22,16,2702
22510,GINGHAM BABUSHKA DOORSTOP,821.57,316.0,90,70,2703
72801G,4 BURGUNDY WINE DINNER CANDLES,821.22,1333.0,67,43,2704
21654,Damaged,820.21,1183.0,82,53,2705
23186,FRENCH STYLE STORAGE JAR CAFE,819.46,1982.0,70,57,2706
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM,817.6,134.0,61,26,2707
37494A,FAIRY CAKE CERAMIC BUTTER DISH,817.6,241.0,54,18,2707
22289,HANGING METAL CHICKEN DECORATION,817.48,764.0,76,45,2708
85187,S/12 MINI RABBIT EASTER,816.48,479.0,109,75,2709
23324,RUSTIC STRAWBERRY JAM POT LARGE,816.04,399.0,44,38,2710
23106,ZINC HEARTS PLANT POT HOLDER,815.59,291.0,53,49,2711
21719,LOVELY BONBON STICKER SHEET,813.14,906.0,141,69,2712
20833,SHAKER THROW  QUILTED,811.8,52.0,5,3,2713
21374,MIRRORED WALL ART SKULLS,809.67,470.0,71,57,2714
85145,JARDIN ETCHED GLASS LARGE BELL JAR,809.05,91.0,30,27,2715
20769,DAISY JOURNAL,808.81,438.0,79,48,2716
47594B,SCOTTIES DESIGN WASHBAG,808.39,408.0,122,67,2717
84922,PINK BUTTERFLY WASHBAG,808.22,342.0,17,9,2718
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,808.16,422.0,22,19,2719
21454,PAINTED PINK RABBIT,807.6,937.0,194,78,2720
22344,PARTY PIZZA DISH PINK POLKADOT,807.32,1580.0,133,65,2721
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,806.58,91.0,67,14,2722
84767,,806.22,195.0,6,4,2723
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,806.16,726.0,95,30,2724
22135,MINI LADLE LOVE HEART PINK,806.15,1624.0,317,58,2725
84920,PINK FLOWER FABRIC PONY,805.38,201.0,88,43,2726
37333,"RETRO ""TEA FOR ONE""",805.1,145.0,58,26,2727
21222,SET/4 BADGES BEETLES,804.65,621.0,133,70,2728
17107D,FLOWER FAIRY 5 DRAWER LINERS,803.25,315.0,86,68,2729
23409,PHOTO FRAME LINEN AND LACE LARGE,801.68,215.0,43,39,2730
85044,,801.4,149.0,40,26,2731
16011,ANIMAL STICKERS,799.32,3812.0,112,83,2732
22825,DECORATIVE PLANT POT WITH FRIEZE,799.02,100.0,38,32,2733
22408,MONEY BOX CONFECTIONERY DESIGN,798.67,650.0,95,72,2734
20699,MOUSEY LONG LEGS SOFT TOY,797.96,294.0,88,42,2735
21455,PAINTED YELLOW WOODEN DAISY,797.27,901.0,167,60,2736
20997,ROSE DU SUD CUSHION COVER,796.74,170.0,83,25,2737
22447,PIN CUSHION BABUSHKA BLUE,796.34,248.0,82,41,2738
22058,CERAMIC LOVE HEARTS DESIGN MUG,795.72,520.0,103,71,2739
23487,SWEET HEART CAKE CARRIER,795.58,80.0,44,41,2740
23521,WALL ART CAT AND BIRD,793.37,413.0,44,21,2741
84625D,,793.34,650.0,51,36,2742
35915C,,793.32,662.0,82,23,2743
47574A,check,792.73,573.0,129,44,2744
23519,EMBROIDERED RIBBON REEL CLAIRE,792.31,224.0,24,18,2745
85017A,,792.15,1157.0,174,45,2746
45008C,"dirty, torn, thrown away.",792.07,83.0,34,16,2747
23335,EGG FRYING PAN IVORY,790.78,377.0,96,62,2748
23568,EGG CUP HENRIETTA HEN CREAM,787.52,630.0,48,24,2749
72799C,PINK PILLAR CANDLE SILVER FLOCK,783.1,471.0,48,32,2750
84534B,,783.01,823.0,191,69,2751
20989,,782.18,407.0,57,29,2752
37461,,778.64,742.0,95,35,2753
21456,2 PICTURE BOOK EGGS EASTER CHICKS,776.05,738.0,65,42,2754
90200B,BLACK SWEETHEART BRACELET,775.45,183.0,84,28,2755
84029C,,773.97,205.0,49,27,2756
21015,DARK BIRD HOUSE TREE DECORATION,771.73,1700.0,186,80,2757
23115,RED APPLES CHOPPING BOARD,770.32,152.0,45,38,2758
21723,ALPHABET HEARTS STICKER SHEET,769.13,866.0,135,66,2759
20910,,769.12,106.0,47,11,2760
84761,,768.85,276.0,61,33,2761
21554,,767.75,167.0,22,17,2762
84712B,PINK JEWELLED PHOTO FRAME,767.16,98.0,60,29,2763
72755C,,767.0,592.0,14,12,2764
72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,766.85,383.0,16,13,2765
35095B,RED VICTORIAN FABRIC OVAL BOX,766.64,1952.0,177,73,2766
23140,TRIPLE WIRE HOOK IVORY HEART,766.1,182.0,52,29,2767
16259,PIECE OF CAMO STATIONERY SET,766.09,5473.0,55,46,2768
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,765.39,357.0,87,58,2769
16244B,,765.02,345.0,28,8,2770
84963A,PINK PAINTED KASHMIRI CHAIR,763.35,23.0,9,8,2771
23550,WRAP ALPHABET POSTER,763.1,1855.0,64,60,2772
35811A,ENAMEL PINK SUGAR CONTAINER,762.97,434.0,84,24,2773
23006,TRAVEL CARD WALLET FLOWER MEADOW,762.75,1758.0,173,88,2774
23458,DOLLY CABINET 3 DRAWERS,762.45,51.0,30,30,2775
84762C,GREEN PICNIC BARBECUE BUCKET,761.25,105.0,43,18,2776
23025,DRAWER KNOB VINTAGE GLASS BALL,760.8,350.0,54,40,2777
23123,COCKTAIL SWORDS 50 PIECES,759.57,935.0,95,64,2778
23282,FOLDING BUTTERFLY MIRROR IVORY,757.86,812.0,135,67,2779
21298,,755.8,52.0,14,14,2780
85135A,YELLOW DRAGONFLY HELICOPTER,754.59,94.0,63,40,2781
90209C,PINK ENAMEL+GLASS HAIR COMB,754.46,399.0,66,15,2782
47581B,,753.77,46.0,36,24,2783
22124,SET OF 2 TEA TOWELS PING MICROWAVE,751.93,298.0,132,29,2784
17165B,,751.68,810.0,57,43,2785
21194,PINK  HONEYCOMB PAPER FAN,751.5,578.0,95,51,2786
23124,18PC WOODEN CUTLERY SET DISPOSABLE,751.38,567.0,43,23,2787
84653,,750.48,14.0,12,8,2788
23223,CHRISTMAS TREE HANGING SILVER,750.19,801.0,88,51,2789
21344,MOROCCAN BEATEN METAL DISH,749.82,166.0,26,21,2790
90200A,PURPLE SWEETHEART BRACELET,749.69,177.0,99,32,2791
84615,,748.48,240.0,21,13,2792
35647,VINTAGE BEAD PINK SHADE,748.24,563.0,74,19,2793
84620,BLUE GINGHAM ROSE CUSHION COVER,746.61,121.0,50,41,2794
84663A,,746.39,373.0,64,34,2795
84842,HELLO SAILOR BATHROOM SET,744.15,1505.0,35,22,2796
21319,adjustment,743.61,508.0,65,44,2797
72800A,,743.26,674.0,46,19,2798
84689,S/2 BEACH HUT TREASURE CHESTS,742.9,312.0,40,29,2799
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,742.56,518.0,98,37,2800
84821,DANISH ROSE DELUXE COASTER,742.5,1318.0,74,50,2801
23325,RUSTIC STRAWBERRY JAM POT SMALL,740.94,462.0,35,27,2802
21503,TOYBOX  WRAP,740.42,1801.0,64,57,2803
23114,VINTAGE LEAF CHOPPING BOARD,737.95,149.0,45,40,2804
85130C,BEADED CRYSTAL HEART BLUE  LARGE,737.89,659.0,68,51,2805
84033,FLAG OF ST GEORGE,735.38,392.0,49,41,2806
22638,SET OF 4 NAPKIN CHARMS CROWNS,735.23,405.0,74,56,2807
84715,,734.89,241.0,47,35,2808
90161B,ANT COPPER TURQ BOUDICCA BRACELET,734.16,147.0,76,21,2809
23454,THREE MINI HANGING FRAMES,733.2,174.0,52,41,2810
84708B,PINK JEWELLED PHOTO FRAME,732.79,142.0,53,36,2811
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,732.42,824.0,99,40,2812
ADJUST2,Adjustment by Peter on Jun 25 2010,731.05,3.0,3,3,2813
85131B,BEADED CRYSTAL HEART GREEN ON STICK,730.74,948.0,216,12,2814
90209B,,730.66,380.0,97,9,2815
47503F,,729.95,2567.0,11,10,2816
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,728.97,560.0,88,47,2817
84971l,LARGE HEART FLOWERS HOOK,728.43,587.0,59,37,2818
21443,,727.93,257.0,26,18,2819
23522,WALL ART DOG AND BALL,727.44,354.0,32,20,2820
20657,TROPICAL LUGGAGE TAG,726.47,1877.0,118,54,2821
21415,CLAM SHELL SMALL,726.16,348.0,82,41,2822
85230F,JASMINE VOTIVE CANDLE,725.7,2946.0,62,48,2823
35095A,BLUE VICTORIAN FABRIC OVAL BOX,725.56,1809.0,166,61,2824
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,724.59,251.0,43,37,2825
85088,CANDY SPOT HAND BAG,723.85,347.0,78,38,2826
84595E,LARGE TORTILLA DESIGN RED BOWL,723.57,367.0,43,22,2827
84976,RECTANGULAR SHAPED MIRROR,722.76,674.0,56,40,2828
20701,,721.49,353.0,50,12,2829
10134,,721.13,625.0,52,44,2830
84684,,720.7,609.0,40,17,2831
85017C,adjustment,719.67,1087.0,119,44,2832
23222,CHRISTMAS TREE HANGING GOLD,718.53,799.0,75,49,2833
35951,,717.99,1352.0,46,35,2834
21001,ROSE DU SUD WASHBAG,717.8,141.0,90,29,2835
21026,SPACE OWL,716.73,549.0,124,48,2836
21457,2 PICTURE BOOK EGGS EASTER DUCKS,716.0,685.0,65,45,2837
21076,,714.55,843.0,92,60,2838
20850,,713.8,820.0,23,19,2839
35915B,BLUE KNITTED HEN,713.73,563.0,67,31,2840
21133,,712.91,410.0,42,38,2841
79030D,TUMBLER BAROQUE,711.64,1009.0,61,35,2842
23042,PAPER LANTERN 7 POINT SNOW STAR,711.51,103.0,28,25,2843
16015,MEDIUM CHINESE STYLE SCISSOR,711.38,1572.0,65,40,2844
20854,,711.37,441.0,107,66,2845
22345,PARTY PIZZA DISH BLUE POLKADOT,710.6,1466.0,128,62,2846
21221,SET/4 BADGES CUTE CREATURES,709.66,535.0,107,55,2847
23070,EDWARDIAN HEART PHOTO FRAME,709.54,160.0,44,29,2848
22100,SKULLS SQUARE TISSUE BOX,709.5,1005.0,127,71,2849
21365,MIRRORED WALL ART STARS,707.92,469.0,77,51,2850
21308,,705.9,132.0,6,3,2851
21265,PINK GOOSE FEATHER TREE 60CM,705.59,321.0,34,26,2852
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,705.46,641.0,125,43,2853
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,705.01,374.0,42,18,2854
21442,GREEN BIRDHOUSE DECORATION,704.97,973.0,136,66,2855
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,704.9,300.0,69,49,2856
22981,PANTRY APPLE CORER,704.13,471.0,105,58,2857
84869,damages,703.54,302.0,26,18,2858
20763,DAISY SKETCHBOOK,702.86,267.0,74,54,2859
84569A,PACK 3 IRON ON DOG PATCHES,702.42,562.0,112,59,2860
72801D,4 SKY BLUE DINNER CANDLES,701.15,656.0,122,33,2861
21740,,698.01,201.0,66,44,2862
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,696.89,836.0,107,77,2863
84584,,696.75,282.0,75,47,2864
22036,,695.11,1649.0,135,77,2865
23187,check,695.06,2338.0,74,66,2866
20898,check,693.92,327.0,53,35,2867
72755D,,693.25,533.0,13,12,2868
72131,COLUMBIAN CANDLE RECTANGLE,692.28,748.0,56,42,2869
84993A,75 GREEN PETIT FOUR CASES,691.32,1522.0,207,88,2870
20862,PINK PATCH PENCIL CASE BLUE HEART,691.14,325.0,37,21,2871
72753A,S/3 FLWR FAIRY LILLY CANDLES,690.24,315.0,14,10,2872
35964,FOLKART CLIP ON STARS,689.76,1187.0,132,50,2873
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,688.73,274.0,83,44,2874
90161D,ANT COPPER PINK BOUDICCA BRACELET,687.52,138.0,75,18,2875
84917,,686.03,229.0,53,16,2876
85186A,EASTER BUNNY GARLAND OF FLOWERS,685.87,1473.0,159,76,2877
84563A,damaged,685.15,139.0,62,26,2878
72801C,4 ROSE PINK DINNER CANDLES,685.03,770.0,92,40,2879
37492D,,682.99,361.0,26,18,2880
47594A,CAROUSEL DESIGN WASHBAG,682.51,345.0,106,65,2881
23120,PACK OF 6 SMALL FRUIT STRAWS,682.39,1685.0,100,69,2882
85023B,EAU DE NILE JEWELLED PHOTOFRAME,682.35,293.0,38,32,2883
17165D,,682.32,716.0,89,62,2884
22033,BOTANICAL ROSE GREETING CARD,681.93,1603.0,128,80,2885
85084,,681.4,682.0,84,53,2886
21674,,680.85,43.0,9,8,2887
21386,IVORY HANGING DECORATION  EGG,680.78,1148.0,105,72,2888
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,680.65,586.0,107,38,2889
23597,PAPER BUNTING PAISLEY PARK,679.07,249.0,31,28,2890
62094B,,677.99,305.0,67,20,2891
84925D,,677.45,452.0,26,24,2892
90160C,TURQ+RED BOUDICCA LARGE BRACELET,677.0,97.0,45,25,2893
85096,HILDA CANDY SPOT RABBIT,676.92,164.0,66,42,2894
84824,DANISH ROSE UMBRELLA STAND,676.45,38.0,32,23,2895
23428,IVORY RETRO KITCHEN WALL CLOCK,675.91,77.0,33,25,2896
21847,GREEN  DIAMANTE PEN IN GIFT BOX,675.37,347.0,71,20,2897
82613A,Amazon,674.95,495.0,119,63,2898
20856,??,674.09,408.0,122,70,2899
37444C,,673.72,1654.0,54,14,2900
22034,ROBIN CHRISTMAS CARD,673.49,1617.0,94,71,2901
72023F,,669.62,640.0,49,34,2902
75013B,,669.62,390.0,76,48,2902
85205B,PINK FELT EASTER RABBIT GARLAND,669.38,241.0,61,36,2903
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,667.85,255.0,11,8,2904
46776E,WOVEN CANDY CUSHION COVER,666.23,206.0,78,9,2905
85203,HANGING WOOD AND FELT BUTTERFLY,665.91,1463.0,224,94,2906
21879,HEARTS GIFT TAPE,664.84,1567.0,152,81,2907
21247,,664.73,422.0,81,44,2908
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,664.35,103.0,51,28,2909
21750,LARGE SKULL WINDMILL,663.85,309.0,62,43,2910
21884,CAKES AND BOWS GIFT  TAPE,663.61,1448.0,161,61,2911
21197,MULTICOLOUR  CONFETTI IN TUBE,661.81,453.0,45,29,2912
23547,WRAP FLOWER SHOP,661.5,1575.0,62,57,2913
17109C,,661.23,3124.0,15,13,2914
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,661.04,73.0,50,21,2915
23482,PEARLISED IVORY HEART LARGE,661.02,418.0,39,32,2916
85188B,PINK METAL SWINGING BUNNY,660.88,748.0,74,48,2917
21764,display stands,659.15,17.0,11,11,2918
16169K,WRAP FOLK ART,658.75,2075.0,60,56,2919
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,658.72,520.0,116,41,2920
21263,GREEN GOOSE FEATHER TREE 60CM,658.29,299.0,56,39,2921
85186C,BUNNY EGG GARLAND,658.19,1400.0,152,75,2922
46776D,WOVEN SUNSET CUSHION COVER,658.07,153.0,76,7,2923
84986B,SET OF 36 SILVER PAPER DOILIES,656.94,438.0,80,58,2924
22056,,656.87,607.0,34,23,2925
85028S,FRENCH CHATEAU SMALL FRUITBOWL,656.82,430.0,33,29,2926
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",656.05,176.0,69,20,2927
21441,BLUE BIRDHOUSE DECORATION,655.46,928.0,133,67,2928
22054,MINI CAKE STAND HANGING HEARTS,655.01,361.0,74,45,2929
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,654.01,271.0,27,22,2930
85168B,BLACK BAROQUE CARRIAGE CLOCK,652.17,72.0,52,17,2931
35004P,,651.69,121.0,44,17,2932
85019C,Damaged,651.19,423.0,25,18,2933
37474,,651.05,63.0,44,33,2934
21307,SET/4 BUTTERFLY MIRROR MAGNETS,650.07,749.0,72,41,2935
20714,,649.82,1580.0,28,10,2936
23224,CHERUB HEART DECORATION GOLD,649.02,738.0,71,44,2937
20618,QUEEN OF THE SKIES PASSPORT COVER,648.54,297.0,137,50,2938
21003,ROSE DU SUD CUSHION COVER,647.75,109.0,64,10,2939
21350,,647.75,225.0,42,39,2939
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,646.56,1620.0,81,64,2940
21134,,646.44,377.0,46,40,2941
84916,,646.43,261.0,58,28,2942
47597,,644.88,322.0,124,34,2943
23408,PHOTO FRAME LINEN AND LACE SMALL,644.8,310.0,59,53,2944
85215,Damaged,643.89,831.0,66,33,2945
17181,,642.66,353.0,65,26,2946
16169M,WRAP DAISY CARPET,640.95,2060.0,59,56,2947
17084N,FAIRY DREAMS INCENSE,640.26,2768.0,187,42,2948
84520D,,639.47,699.0,94,53,2949
84865,damaged,639.42,77.0,48,26,2950
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,638.8,879.0,75,35,2951
84601A,,638.34,260.0,15,9,2952
84766,SILVER ROCOCO CANDLE STICK,638.0,200.0,27,24,2953
47592A,,637.37,331.0,101,31,2954
21816,CHRISTMAS TREE T-LIGHT HOLDER,637.34,422.0,50,34,2955
85185D,,636.11,195.0,66,38,2956
23492,VINTAGE JINGLE BELLS WREATH,635.38,76.0,28,24,2957
22391,PAPERWEIGHT HOME SWEET HOME,635.19,323.0,66,45,2958
84507C,adjustment,634.64,433.0,70,27,2959
23456,MEDIUM PARLOUR PICTURE FRAME,634.1,158.0,36,33,2960
20819,SILVER TEDDY BEAR,631.49,228.0,65,39,2961
23216,LAUREL HEART ANTIQUE GOLD,630.73,525.0,44,32,2962
84964A,,630.0,11.0,2,2,2963
23019,SMALL APOTHECARY MEASURING JAR,629.05,81.0,28,26,2964
85230E,Damaged,628.41,2445.0,66,44,2965
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,627.95,295.0,30,26,2966
22263,FELT EGG COSY LADYBIRD,627.38,836.0,105,34,2967
22042,CHRISTMAS CARD SINGING ANGEL,627.19,1738.0,128,89,2968
84596J,,626.76,812.0,140,50,2969
16169N,WRAP BLUE RUSSIAN FOLKART,626.25,2025.0,56,52,2970
71101E,STANDING FAIRY POLE SUPPORT,626.13,777.0,47,34,2971
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,625.48,69.0,47,23,2972
85218,No Stock,625.2,1992.0,2,2,2973
21004,ROSE DU SUD CHILDRENS APRON,625.07,137.0,70,40,2974
82616A,BUBBLE GUM SCARF KNITTING KIT,624.21,316.0,52,42,2975
85092,,622.57,391.0,24,14,2976
20694,FLORAL PINK MONSTER,622.33,166.0,54,23,2977
23425,STORAGE TIN HOME SWEET HOME,621.44,275.0,56,35,2978
23180,MUM'S KITCHEN CLOCK,621.09,122.0,49,29,2979
16156N,"WRAP, FRIENDSHIP ON GREEN",619.5,1475.0,56,51,2980
22043,dotcom,619.25,2197.0,125,86,2981
84707B,PINK JEWELLED MIRROR TRINKET TRAY,618.52,79.0,51,22,2982
20696,FLORAL SOFT CAR TOY,617.94,151.0,60,28,2983
23471,SIX DRAWER OFFICE TIDY,616.79,65.0,27,26,2984
23453,OVAL  MINI PORTRAIT FRAME,615.98,316.0,47,40,2985
72772,,615.84,457.0,9,8,2986
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,615.49,364.0,44,15,2987
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,615.4,282.0,34,31,2988
20689,,614.1,429.0,41,25,2989
84859A,SILVER DISCO HANDBAG,613.53,293.0,58,40,2990
47583A,,612.82,71.0,6,5,2991
22346,PARTY PIZZA DISH GREEN POLKADOT,612.61,1300.0,103,43,2992
37351,ORANGE FLOWER MUG,612.51,5404.0,11,7,2993
23018,LARGE APOTHECARY MEASURING JAR,612.16,51.0,21,19,2994
79315W,,611.51,199.0,13,6,2995
35972,check,611.38,440.0,87,43,2996
84858C,PINK RIVIERA HANDBAG,611.07,347.0,30,22,2997
22538,MINI JIGSAW GO TO THE FAIR,610.43,1443.0,86,56,2998
gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,610.09,24.0,24,0,2999
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,609.43,144.0,84,21,3000
20655,QUEEN OF SKIES LUGGAGE TAG,608.48,414.0,189,55,3001
16012,FOOD/DRINK SPONGE STICKERS,608.01,2901.0,83,67,3002
