transaction_key,invoice,full_date,stock_code,description,country,quantity,unit_price,line_value,transaction_type,record_status
345747,523368,2010-09-21,51008,AFGHAN SLIPPER SOCK PAIR,United Kingdom,250,0.0,0.0,Sale,Zero Price
345847,C523378,2010-09-21,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,-2,12.75,-25.5,Cancellation,Valid
345848,C523378,2010-09-21,22698,PINK REGENCY TEACUP AND SAUCER,United Kingdom,-2,2.95,-5.9,Cancellation,Valid
345849,C523379,2010-09-21,22697,GREEN REGENCY TEACUP AND SAUCER,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
345850,C523381,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-9,4.95,-44.55,Cancellation,Valid
345851,C523381,2010-09-21,22617,BAKING SET SPACEBOY DESIGN,United Kingdom,-9,4.95,-44.55,Cancellation,Valid
345852,C523380,2010-09-21,21238,RED RETROSPOT CUP,United Kingdom,-1,0.85,-0.85,Cancellation,Valid
345853,C523380,2010-09-21,84997a,CHILDRENS CUTLERY POLKADOT GREEN,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
345854,C523380,2010-09-21,84997C,CHILDRENS CUTLERY POLKADOT BLUE,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
345855,C523380,2010-09-21,84997D,CHILDRENS CUTLERY POLKADOT PINK,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
345856,C523380,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345857,C523382,2010-09-21,22303,COFFEE MUG APPLES DESIGN,EIRE,-2,2.55,-5.1,Cancellation,Valid
345858,C523382,2010-09-21,20777,CHRYSANTHEMUM NOTEBOOK,EIRE,-1,1.65,-1.65,Cancellation,Valid
345859,C523382,2010-09-21,22666,RECIPE BOX PANTRY YELLOW DESIGN,EIRE,-1,2.95,-2.95,Cancellation,Valid
345860,C523383,2010-09-21,22617,BAKING SET SPACEBOY DESIGN,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345861,C523383,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345862,C523383,2010-09-21,22060,damaged,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
345863,C523384,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345864,C523385,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
345865,C523385,2010-09-21,21527,RED RETROSPOT TRADITIONAL TEAPOT,United Kingdom,-1,7.95,-7.95,Cancellation,Valid
345866,C523385,2010-09-21,85042,ANTIQUE LILY FAIRY LIGHTS,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
345867,C523385,2010-09-21,79321,CHILLI LIGHTS,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
345868,C523386,2010-09-21,22333,RETROSPOT PARTY BAG + STICKER SET,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
345869,C523386,2010-09-21,22631,CIRCUS PARADE LUNCH BOX,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
345870,C523387,2010-09-21,22635,CHILDS BREAKFAST SET DOLLY GIRL,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
345871,C523387,2010-09-21,22629,SPACEBOY LUNCH BOX,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
345872,C523387,2010-09-21,22539,MINI JIGSAW DOLLY GIRL,United Kingdom,-1,0.42,-0.42,Cancellation,Valid
345873,C523388,2010-09-21,22156,HEART DECORATION WITH PEARLS,United Kingdom,-1,0.85,-0.85,Cancellation,Valid
345874,C523388,2010-09-21,37495,FAIRY CAKE BIRTHDAY CANDLE SET,United Kingdom,-2,3.75,-7.5,Cancellation,Valid
345875,C523389,2010-09-21,84378,SET OF 3 HEART COOKIE CUTTERS,United Kingdom,-2,1.25,-2.5,Cancellation,Valid
345876,C523389,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345877,C523389,2010-09-21,22564,ALPHABET STENCIL CRAFT,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
345878,C523389,2010-09-21,21314,SMALL GLASS HEART TRINKET POT,United Kingdom,-2,2.1,-4.2,Cancellation,Valid
345879,C523389,2010-09-21,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,United Kingdom,-1,7.95,-7.95,Cancellation,Valid
345880,C523390,2010-09-21,21539,RED RETROSPOT BUTTER DISH,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
345881,C523390,2010-09-21,84534B,,United Kingdom,-12,0.85,-10.2,Cancellation,Valid
345885,C523392,2010-09-21,22189,CREAM HEART CARD HOLDER,United Kingdom,-8,3.95,-31.6,Cancellation,Valid
345886,C523393,2010-09-21,22698,PINK REGENCY TEACUP AND SAUCER,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
345887,C523393,2010-09-21,22697,GREEN REGENCY TEACUP AND SAUCER,United Kingdom,-5,2.55,-12.75,Cancellation,Valid
345888,C523394,2010-09-21,22671,FRENCH LAUNDRY SIGN BLUE METAL,United Kingdom,-2,1.65,-3.3,Cancellation,Valid
345889,C523394,2010-09-21,22673,FRENCH GARDEN SIGN BLUE METAL,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
345890,C523394,2010-09-21,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,-1,12.75,-12.75,Cancellation,Valid
345891,C523395,2010-09-21,84997B,CHILDRENS CUTLERY RETROSPOT RED,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
345892,C523396,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-9,4.95,-44.55,Cancellation,Valid
345893,C523396,2010-09-21,84946,ANTIQUE SILVER T-LIGHT GLASS,United Kingdom,-2,1.25,-2.5,Cancellation,Valid
345894,C523397,2010-09-21,21843,RED RETROSPOT CAKE STAND,United Kingdom,-1,10.95,-10.95,Cancellation,Valid
345895,C523397,2010-09-21,22061,LARGE CAKE STAND  HANGING STRAWBERY,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
345896,C523398,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,Germany,-1,4.95,-4.95,Cancellation,Valid
345897,C523398,2010-09-21,22618,"mouldy, unsaleable.",Germany,-2,9.95,-19.9,Cancellation,Valid
345898,C523398,2010-09-21,22328,ROUND SNACK BOXES SET OF 4 FRUITS,Germany,-6,2.95,-17.7,Cancellation,Valid
345899,C523399,2010-09-21,84950,ASSORTED COLOUR T-LIGHT HOLDER,United Kingdom,-3,0.65,-1.95,Cancellation,Valid
345900,C523399,2010-09-21,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
345901,C523400,2010-09-21,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,United Kingdom,-1,3.75,-3.75,Cancellation,Valid
345902,C523401,2010-09-21,POST,POSTAGE,United Kingdom,-1,4.25,-4.25,Cancellation,Valid
345903,C523401,2010-09-21,37500,TEA TIME TEAPOT IN GIFT BOX,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
345904,C523401,2010-09-21,85099B,JUMBO BAG RED RETROSPOT,United Kingdom,-1,1.95,-1.95,Cancellation,Valid
345905,C523401,2010-09-21,15056N,EDWARDIAN PARASOL NATURAL,United Kingdom,-1,5.95,-5.95,Cancellation,Valid
345906,C523401,2010-09-21,22752,SET 7 BABUSHKA NESTING BOXES,United Kingdom,-4,8.5,-34.0,Cancellation,Valid
345907,C523402,2010-09-21,84568,GIRLS ALPHABET IRON ON PATCHES,United Kingdom,-288,0.21,-60.48,Cancellation,Valid
345908,C523403,2010-09-21,84378,SET OF 3 HEART COOKIE CUTTERS,United Kingdom,-12,1.25,-15.0,Cancellation,Valid
345909,C523404,2010-09-21,20971,PINK BLUE FELT CRAFT TRINKET BOX,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
345910,C523404,2010-09-21,22650,CERAMIC PIRATE CHEST MONEY BANK,United Kingdom,-12,1.45,-17.4,Cancellation,Valid
345911,C523404,2010-09-21,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,United Kingdom,-4,1.45,-5.8,Cancellation,Valid
345912,C523404,2010-09-21,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,United Kingdom,-8,1.45,-11.6,Cancellation,Valid
345913,C523404,2010-09-21,22644,CERAMIC CHERRY CAKE MONEY BANK,United Kingdom,-11,1.45,-15.95,Cancellation,Valid
345914,C523405,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-6,4.95,-29.7,Cancellation,Valid
345915,C523406,2010-09-21,22098,BOUDOIR SQUARE TISSUE BOX,United Kingdom,-4,1.25,-5.0,Cancellation,Valid
345916,C523407,2010-09-21,22302,COFFEE MUG PEARS  DESIGN,United Kingdom,-3,2.55,-7.65,Cancellation,Valid
345917,C523408,2010-09-21,84378,SET OF 3 HEART COOKIE CUTTERS,United Kingdom,-2,1.25,-2.5,Cancellation,Valid
345918,C523408,2010-09-21,22138,BAKING SET 9 PIECE RETROSPOT,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
345919,C523408,2010-09-21,22564,ALPHABET STENCIL CRAFT,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
345920,C523408,2010-09-21,21314,SMALL GLASS HEART TRINKET POT,United Kingdom,-2,2.1,-4.2,Cancellation,Valid
345921,C523408,2010-09-21,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,United Kingdom,-1,7.95,-7.95,Cancellation,Valid
346115,C523427,2010-09-22,51008,AFGHAN SLIPPER SOCK PAIR,Channel Islands,-300,2.95,-885.0,Cancellation,Valid
346383,C523507,2010-09-22,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,Spain,-1,1.45,-1.45,Cancellation,Valid
346384,C523507,2010-09-22,20726,LUNCH BAG WOODLAND,Spain,-3,1.65,-4.95,Cancellation,Valid
346501,523509,2010-09-22,17165D,,United Kingdom,70,0.0,0.0,Sale,Zero Price
346677,523517,2010-09-22,21269,ANTIQUE CREAM CUTLERY SHELF,United Kingdom,-7,0.0,0.0,Stock Adjustment,Zero Price
346678,523518,2010-09-22,84685,BEACH HUT KEY CABINET,United Kingdom,-15,0.0,0.0,Stock Adjustment,Zero Price
346679,523519,2010-09-22,84845C,,United Kingdom,-1,0.0,0.0,Stock Adjustment,Zero Price
346680,523520,2010-09-22,84925F,PSYCHEDELIC WALL THERMOMETER,United Kingdom,-104,0.0,0.0,Stock Adjustment,Zero Price
346681,523522,2010-09-22,17165D,,United Kingdom,13,0.0,0.0,Sale,Zero Price
346682,523523,2010-09-22,17165B,,United Kingdom,-55,0.0,0.0,Stock Adjustment,Zero Price
346683,523521,2010-09-22,85049b,LUSH GREENS RIBBONS,United Kingdom,-73,0.0,0.0,Stock Adjustment,Zero Price
346687,523525,2010-09-22,22328,ROUND SNACK BOXES SET OF 4 FRUITS,United Kingdom,-43,0.0,0.0,Stock Adjustment,Zero Price
346688,523526,2010-09-22,21538,,United Kingdom,14,0.0,0.0,Sale,Zero Price
346725,523527,2010-09-22,21661,VINTAGE GLASS TEA CADDY,United Kingdom,-16,0.0,0.0,Stock Adjustment,Zero Price
346726,523528,2010-09-22,37333,"RETRO ""TEA FOR ONE""",United Kingdom,-86,0.0,0.0,Stock Adjustment,Zero Price
346727,523529,2010-09-22,20671,,United Kingdom,-117,0.0,0.0,Stock Adjustment,Zero Price
346728,523530,2010-09-22,84782A,,United Kingdom,-11,0.0,0.0,Stock Adjustment,Zero Price
346729,523531,2010-09-22,72529W,,United Kingdom,30,0.0,0.0,Sale,Zero Price
346730,523532,2010-09-22,22087,PAPER BUNTING WHITE LACE,United Kingdom,1,0.0,0.0,Sale,Zero Price
346731,523533,2010-09-22,85017C,adjustment,United Kingdom,-728,0.0,0.0,Stock Adjustment,Zero Price
346732,523534,2010-09-22,82582,AREA PATROLLED METAL SIGN,United Kingdom,-67,0.0,0.0,Stock Adjustment,Zero Price
347312,C523574,2010-09-22,M,Manual,United Kingdom,-1,127.66,-127.66,Cancellation,Valid
347570,C523602,2010-09-23,85232B,,France,-2,4.95,-9.9,Cancellation,Valid
347778,C523632,2010-09-23,84919,BLUE CUSHION COVER WITH FLOWER,United Kingdom,-2,6.95,-13.9,Cancellation,Valid
347779,C523632,2010-09-23,84918,CREAM CUSHION COVER WITH FLOWERS,United Kingdom,-2,6.95,-13.9,Cancellation,Valid
347780,C523632,2010-09-23,84907,PINK YELLOW PATCH CUSHION COVER,United Kingdom,-2,7.65,-15.3,Cancellation,Valid
347781,C523632,2010-09-23,22606,WOODEN SKITTLES GARDEN SET,United Kingdom,-1,15.95,-15.95,Cancellation,Valid
348365,C523657,2010-09-23,82494L,WOODEN FRAME ANTIQUE WHITE,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
348366,C523657,2010-09-23,37448,CERAMIC CAKE DESIGN SPOTTED MUG,United Kingdom,-1,1.49,-1.49,Cancellation,Valid
348367,C523657,2010-09-23,20727,LUNCH BAG  BLACK SKULL.,United Kingdom,-1,1.65,-1.65,Cancellation,Valid
348368,C523657,2010-09-23,37449,CERAMIC CAKE STAND + HANGING CAKES,United Kingdom,-1,9.95,-9.95,Cancellation,Valid
348369,C523657,2010-09-23,84508C,check,United Kingdom,-1,2.55,-2.55,Cancellation,Valid
348852,C523701,2010-09-23,72741,GRAND CHOCOLATECANDLE,United Kingdom,-12,1.45,-17.4,Cancellation,Valid
348853,C523701,2010-09-23,21563,RED HEART SHAPE LOVE BUCKET,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
349189,523734,2010-09-23,22902,TOTE BAG I LOVE LONDON,United Kingdom,200,0.0,0.0,Sale,Zero Price
349190,523735,2010-09-23,22900,SET 2 TEA TOWELS I LOVE LONDON,United Kingdom,100,0.0,0.0,Sale,Zero Price
349191,523739,2010-09-23,22898,CHILDRENS APRON APPLES DESIGN,United Kingdom,150,0.0,0.0,Sale,Zero Price
349192,523738,2010-09-23,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,United Kingdom,100,0.0,0.0,Sale,Zero Price
349193,523736,2010-09-23,22908,PACK OF 20 NAPKINS RED APPLES,United Kingdom,96,0.0,0.0,Sale,Zero Price
349194,523737,2010-09-23,22908,PACK OF 20 NAPKINS RED APPLES,United Kingdom,-96,0.0,0.0,Stock Adjustment,Zero Price
349195,523741,2010-09-23,22894,TABLECLOTH RED APPLES DESIGN,United Kingdom,50,0.0,0.0,Sale,Zero Price
349196,523742,2010-09-23,22897,OVEN MITT APPLES DESIGN,United Kingdom,200,0.0,0.0,Sale,Zero Price
349197,523743,2010-09-23,22896,PEG BAG APPLES DESIGN,United Kingdom,200,0.0,0.0,Sale,Zero Price
349198,523740,2010-09-23,22939,ADULT APRON APPLE DELIGHT,United Kingdom,50,0.0,0.0,Sale,Zero Price
349470,C523765,2010-09-24,POST,POSTAGE,United Kingdom,-1,744.54,-744.54,Cancellation,Valid
349609,C523772,2010-09-24,22356,CHARLOTTE BAG PINK POLKADOT,Portugal,-1,0.85,-0.85,Cancellation,Valid
349610,C523772,2010-09-24,20719,WOODLAND CHARLOTTE BAG,Portugal,-1,0.85,-0.85,Cancellation,Valid
349611,C523772,2010-09-24,22361,GLASS JAR DAISY FRESH COTTON WOOL,Portugal,-1,2.95,-2.95,Cancellation,Valid
349612,C523772,2010-09-24,22364,GLASS JAR DIGESTIVE BISCUITS,Portugal,-4,2.95,-11.8,Cancellation,Valid
349613,C523772,2010-09-24,20734,,Portugal,-1,0.85,-0.85,Cancellation,Valid
350281,C523869,2010-09-24,21504,SKULLS GREETING CARD,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350282,C523869,2010-09-24,21509,COWBOYS AND INDIANS BIRTHDAY CARD,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350283,C523869,2010-09-24,84247E,PACK OF 12 CHRISTMAS FUN CARDS,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
350284,C523869,2010-09-24,22043,dotcom,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350285,C523869,2010-09-24,22712,CARD DOLLY GIRL,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350286,C523869,2010-09-24,22714,CARD BIRTHDAY COWBOY,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350287,C523869,2010-09-24,22044,CHRISTMAS CARD STACK OF PRESENTS,United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350288,C523869,2010-09-24,21506,"FANCY FONT BIRTHDAY CARD,",United Kingdom,-12,0.42,-5.04,Cancellation,Valid
350302,C523873,2010-09-24,M,Manual,United Kingdom,-1,98.88,-98.88,Cancellation,Valid
350325,C523876,2010-09-24,M,Manual,United Kingdom,-1,84.15,-84.15,Cancellation,Valid
350334,C523880,2010-09-24,M,Manual,United Kingdom,-1,1343.44,-1343.44,Cancellation,Valid
350337,C523883,2010-09-24,M,Manual,United Kingdom,-1,159.54,-159.54,Cancellation,Valid
350340,C523885,2010-09-24,M,Manual,United Kingdom,-1,359.71,-359.71,Cancellation,Valid
350729,523914,2010-09-24,22900,SET 2 TEA TOWELS I LOVE LONDON,United Kingdom,-100,0.0,0.0,Stock Adjustment,Zero Price
350730,523915,2010-09-24,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,United Kingdom,-100,0.0,0.0,Stock Adjustment,Zero Price
350731,523913,2010-09-24,22902,TOTE BAG I LOVE LONDON,United Kingdom,-200,0.0,0.0,Stock Adjustment,Zero Price
350732,523916,2010-09-24,22898,CHILDRENS APRON APPLES DESIGN,United Kingdom,-150,0.0,0.0,Stock Adjustment,Zero Price
350733,523919,2010-09-24,22897,OVEN MITT APPLES DESIGN,United Kingdom,-200,0.0,0.0,Stock Adjustment,Zero Price
350734,523917,2010-09-24,22939,ADULT APRON APPLE DELIGHT,United Kingdom,-50,0.0,0.0,Stock Adjustment,Zero Price
350735,523918,2010-09-24,22894,TABLECLOTH RED APPLES DESIGN,United Kingdom,-50,0.0,0.0,Stock Adjustment,Zero Price
350736,523920,2010-09-24,22896,PEG BAG APPLES DESIGN,United Kingdom,-200,0.0,0.0,Stock Adjustment,Zero Price
350916,523926,2010-09-24,20943,SET/6 GINGERBREAD STAR T-LIGHTS,United Kingdom,-59,0.0,0.0,Stock Adjustment,Zero Price
350917,523927,2010-09-24,35966,,United Kingdom,-64,0.0,0.0,Stock Adjustment,Zero Price
350918,523925,2010-09-24,21350,,United Kingdom,-4,0.0,0.0,Stock Adjustment,Zero Price
350919,523928,2010-09-24,35962,,United Kingdom,-32,0.0,0.0,Stock Adjustment,Zero Price
351255,C523952,2010-09-26,21034,REX CASH+CARRY JUMBO SHOPPER,United Kingdom,-1,0.95,-0.95,Cancellation,Valid
351599,C523968,2010-09-26,21232,STRAWBERRY CERAMIC TRINKET POT,United Kingdom,-1,1.25,-1.25,Cancellation,Valid
351600,C523968,2010-09-26,22699,ROSES REGENCY TEACUP AND SAUCER,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
351601,C523968,2010-09-26,22697,GREEN REGENCY TEACUP AND SAUCER,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
351602,C523968,2010-09-26,22698,PINK REGENCY TEACUP AND SAUCER,United Kingdom,-2,2.95,-5.9,Cancellation,Valid
351755,C523974,2010-09-26,22456,NATURAL SLATE CHALKBOARD LARGE,United Kingdom,-2,4.25,-8.5,Cancellation,Valid
351756,C523974,2010-09-26,21844,RED RETROSPOT MUG,United Kingdom,-1,2.95,-2.95,Cancellation,Valid
351757,C523974,2010-09-26,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,United Kingdom,-1,6.95,-6.95,Cancellation,Valid
351761,C523975,2010-09-26,48189,adjustment,United Kingdom,-10,6.75,-67.5,Cancellation,Valid
351788,C523978,2010-09-26,21770,OPEN CLOSED METAL SIGN,United Kingdom,-36,4.25,-153.0,Cancellation,Valid
351789,C523980,2010-09-26,20724,RED RETROSPOT CHARLOTTE BAG,Portugal,-1,0.85,-0.85,Cancellation,Valid
351790,C523980,2010-09-26,22356,CHARLOTTE BAG PINK POLKADOT,Portugal,-1,0.85,-0.85,Cancellation,Valid
351791,C523980,2010-09-26,20719,WOODLAND CHARLOTTE BAG,Portugal,-1,0.85,-0.85,Cancellation,Valid
351792,C523980,2010-09-26,22361,GLASS JAR DAISY FRESH COTTON WOOL,Portugal,-1,2.95,-2.95,Cancellation,Valid
351793,C523980,2010-09-26,22364,GLASS JAR DIGESTIVE BISCUITS,Portugal,-4,2.95,-11.8,Cancellation,Valid
351802,C523983,2010-09-26,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,United Kingdom,-4,1.25,-5.0,Cancellation,Valid
351803,C523983,2010-09-26,21843,RED RETROSPOT CAKE STAND,United Kingdom,-1,10.95,-10.95,Cancellation,Valid
351807,C523987,2010-09-26,D,Discount,United Kingdom,-250,0.1,-25.0,Cancellation,Valid
351808,C523987,2010-09-26,D,Discount,United Kingdom,-156,0.19,-29.64,Cancellation,Valid
351809,C523987,2010-09-26,D,Discount,United Kingdom,-128,0.42,-53.76,Cancellation,Valid
351810,C523987,2010-09-26,M,Manual,United Kingdom,-100,0.41,-41.0,Cancellation,Valid
351811,C523988,2010-09-26,84078A,SET/4 WHITE RETRO STORAGE CUBES,United Kingdom,-1,34.95,-34.95,Cancellation,Valid
351942,C523991,2010-09-26,22423,REGENCY CAKESTAND 3 TIER,United Kingdom,-6,10.95,-65.7,Cancellation,Valid
352392,C524005,2010-09-26,22649,STRAWBERRY FAIRY CAKE TEAPOT,United Kingdom,-1,4.95,-4.95,Cancellation,Valid
352786,C524058,2010-09-27,M,Manual,United Kingdom,-1,208.63,-208.63,Cancellation,Valid
353661,C524114,2010-09-27,22618,"mouldy, unsaleable.",United Kingdom,-2,9.95,-19.9,Cancellation,Valid
353662,C524114,2010-09-27,22617,BAKING SET SPACEBOY DESIGN,United Kingdom,-3,4.95,-14.85,Cancellation,Valid
353764,C524123,2010-09-27,85232D,SET/3 DECOUPAGE STACKING TINS,Germany,-1,4.95,-4.95,Cancellation,Valid
353765,C524124,2010-09-27,BANK CHARGES,Bank Charges,United Kingdom,-1,15.0,-15.0,Cancellation,Valid
354131,524151,2010-09-27,35600D,PINK AND WHITE CHRISTMAS TREE 180CM,United Kingdom,-36,0.0,0.0,Stock Adjustment,Zero Price
354372,C524154,2010-09-27,22487,WHITE WOOD GARDEN PLANT LADDER,EIRE,-8,8.5,-68.0,Cancellation,Valid
354373,C524154,2010-09-27,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,EIRE,-120,1.45,-174.0,Cancellation,Valid
354374,C524154,2010-09-27,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,EIRE,-192,0.64,-122.88,Cancellation,Valid
354375,C524154,2010-09-27,22952,60 CAKE CASES VINTAGE CHRISTMAS,EIRE,-240,0.42,-100.8,Cancellation,Valid
354376,C524154,2010-09-27,22950,36 DOILIES VINTAGE CHRISTMAS,EIRE,-288,1.25,-360.0,Cancellation,Valid
354377,C524154,2010-09-27,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,EIRE,-80,2.55,-204.0,Cancellation,Valid
354378,C524154,2010-09-27,21790,VINTAGE SNAP CARDS,EIRE,-72,0.72,-51.84,Cancellation,Valid
354379,C524154,2010-09-27,21889,WOODEN BOX OF DOMINOES,EIRE,-72,1.25,-90.0,Cancellation,Valid
354380,C524154,2010-09-27,22561,WOODEN SCHOOL COLOURING SET,EIRE,-72,1.45,-104.4,Cancellation,Valid
354381,C524154,2010-09-27,22489,PACK OF 12 TRADITIONAL CRAYONS,EIRE,-144,0.36,-51.84,Cancellation,Valid
354382,C524154,2010-09-27,22560,TRADITIONAL MODELLING CLAY,EIRE,-144,1.06,-152.64,Cancellation,Valid
354383,C524154,2010-09-27,22491,PACK OF 12 COLOURED PENCILS,EIRE,-144,0.72,-103.68,Cancellation,Valid
354384,C524154,2010-09-27,22606,WOODEN SKITTLES GARDEN SET,EIRE,-12,12.75,-153.0,Cancellation,Valid
354385,C524154,2010-09-27,22623,BOX OF VINTAGE JIGSAW BLOCKS,EIRE,-60,4.25,-255.0,Cancellation,Valid
354386,C524154,2010-09-27,22622,BOX OF VINTAGE ALPHABET BLOCKS,EIRE,-48,8.5,-408.0,Cancellation,Valid
354387,C524154,2010-09-27,21912,VINTAGE SNAKES & LADDERS,EIRE,-72,3.75,-270.0,Cancellation,Valid
354388,C524154,2010-09-27,21888,BINGO SET,EIRE,-72,3.75,-270.0,Cancellation,Valid
354389,C524154,2010-09-27,22550,HOLIDAY FUN LUDO,EIRE,-72,3.75,-270.0,Cancellation,Valid
354390,C524154,2010-09-27,22698,PINK REGENCY TEACUP AND SAUCER,EIRE,-24,2.55,-61.2,Cancellation,Valid
354391,C524154,2010-09-27,22699,ROSES REGENCY TEACUP AND SAUCER,EIRE,-24,2.55,-61.2,Cancellation,Valid
354392,C524154,2010-09-27,22423,REGENCY CAKESTAND 3 TIER,EIRE,-36,10.95,-394.2,Cancellation,Valid
354416,C524157,2010-09-27,M,Manual,United Kingdom,-1,445.05,-445.05,Cancellation,Valid
354417,C524158,2010-09-27,22424,ENAMEL BREAD BIN CREAM,EIRE,-8,10.95,-87.6,Cancellation,Valid
354418,C524158,2010-09-27,22138,BAKING SET 9 PIECE RETROSPOT,EIRE,-24,4.25,-102.0,Cancellation,Valid
354419,C524158,2010-09-27,22744,MAKE YOUR OWN MONSOON CARD KIT,EIRE,-48,2.55,-122.4,Cancellation,Valid
354420,C524158,2010-09-27,21718,RED METAL BEACH SPADE,EIRE,-48,1.25,-60.0,Cancellation,Valid
354421,C524158,2010-09-27,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,EIRE,-32,2.1,-67.2,Cancellation,Valid
354422,C524158,2010-09-27,22430,ENAMEL WATERING CAN CREAM,EIRE,-16,4.25,-68.0,Cancellation,Valid
354423,C524158,2010-09-27,22425,ENAMEL COLANDER CREAM,EIRE,-16,4.25,-68.0,Cancellation,Valid
354424,C524158,2010-09-27,22426,ENAMEL WASH BOWL CREAM,EIRE,-16,2.95,-47.2,Cancellation,Valid
354425,C524158,2010-09-27,22907,PACK OF 20 NAPKINS PANTRY DESIGN,EIRE,-192,0.64,-122.88,Cancellation,Valid
354426,C524158,2010-09-27,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,EIRE,-144,1.06,-152.64,Cancellation,Valid
354427,C524158,2010-09-27,22666,RECIPE BOX PANTRY YELLOW DESIGN,EIRE,-48,2.55,-122.4,Cancellation,Valid
354428,C524158,2010-09-27,22274,FELTCRAFT DOLL EMILY,EIRE,-48,2.55,-122.4,Cancellation,Valid
354429,C524158,2010-09-27,22570,,EIRE,-32,3.39,-108.48,Cancellation,Valid
354460,C524161,2010-09-27,M,Manual,United Kingdom,-1,10468.8,-10468.8,Cancellation,Valid
354505,C524165,2010-09-27,M,Manual,United Kingdom,-1,2769.9,-2769.9,Cancellation,Valid
354506,C524166,2010-09-27,85144,,United Kingdom,-1,7.25,-7.25,Cancellation,Valid
354507,C524168,2010-09-27,22818,CARD CHRISTMAS VILLAGE,United Kingdom,-36,0.42,-15.12,Cancellation,Valid
