customer_id,revenue,orders,units_purchased,products_purchased,first_purchase_date,latest_purchase_date,customer_segment
14323,605.06,2,350.0,32,2011-04-15,2011-08-17,Regular
12944,604.51,2,289.0,29,2010-12-20,2011-11-04,Regular
14611,604.33,2,582.0,37,2010-04-20,2010-09-22,Regular
13106,603.46,2,231.0,15,2010-10-22,2011-07-29,Regular
17270,601.45,2,420.0,45,2009-12-07,2010-08-27,Regular
17745,600.34,2,164.0,27,2010-06-02,2010-08-19,Regular
17678,599.76,2,368.0,27,2010-04-15,2011-03-21,Regular
12556,599.56,2,355.0,100,2011-07-11,2011-10-20,Regular
13311,598.57,2,305.0,25,2011-07-12,2011-12-05,Regular
14965,596.09,2,363.0,80,2011-09-04,2011-09-04,Regular
17658,595.42,2,616.0,17,2011-05-12,2011-11-14,Regular
14771,594.62,2,622.0,46,2009-12-03,2010-03-28,Regular
16776,592.51,2,435.0,105,2010-10-20,2011-10-10,Regular
13472,592.24,2,310.0,24,2010-06-02,2010-09-02,Regular
12790,591.85,2,306.0,36,2010-10-25,2011-05-31,Regular
15524,591.4,2,28.0,9,2010-04-12,2011-11-15,Regular
17890,586.89,2,402.0,88,2010-12-13,2011-01-21,Regular
12384,585.27,2,126.0,26,2011-08-10,2011-11-11,Regular
14023,584.07,2,345.0,30,2011-04-03,2011-12-02,Regular
15762,583.75,2,251.0,37,2011-09-23,2011-10-05,Regular
16802,582.61,2,369.0,48,2009-12-09,2010-01-29,Regular
17773,575.37,2,254.0,48,2010-01-18,2010-07-13,Regular
17274,573.22,2,271.0,76,2010-11-09,2011-11-04,Regular
12816,572.2,2,128.0,27,2011-06-16,2011-09-05,Regular
13816,571.67,2,269.0,25,2011-10-06,2011-11-16,Regular
15821,570.96,2,202.0,57,2011-10-09,2011-10-26,Regular
15315,570.5,2,862.0,35,2011-08-15,2011-10-06,Regular
15857,570.48,2,584.0,21,2010-10-05,2011-11-21,Regular
17433,569.96,2,305.0,81,2010-11-19,2011-09-12,Regular
15169,569.22,2,356.0,58,2009-12-13,2010-11-22,Regular
13406,568.92,2,292.0,7,2010-03-18,2010-10-08,Regular
18244,568.64,2,856.0,19,2010-07-25,2010-10-05,Regular
13321,567.36,2,372.0,10,2011-09-14,2011-09-28,Regular
16667,567.18,2,236.0,52,2011-02-28,2011-10-02,Regular
14208,567.05,2,529.0,34,2010-06-06,2011-09-06,Regular
15627,566.9,2,344.0,23,2010-07-05,2010-09-08,Regular
15143,563.63,2,320.0,27,2010-10-03,2011-04-28,Regular
15597,563.37,2,393.0,35,2010-05-13,2011-11-04,Regular
14986,563.1,2,338.0,87,2010-01-24,2010-11-28,Regular
12559,561.71,2,283.0,21,2011-01-24,2011-02-02,Regular
17413,560.14,2,302.0,10,2010-05-19,2010-10-31,Regular
17503,558.96,2,486.0,36,2011-11-01,2011-12-07,Regular
13024,555.87,2,181.0,26,2010-05-06,2010-08-26,Regular
15102,554.67,2,339.0,26,2010-06-11,2010-06-27,Regular
15634,554.65,2,227.0,34,2010-11-21,2011-11-22,Regular
18056,554.6,2,334.0,28,2010-03-31,2011-02-24,Regular
16641,554.5,2,454.0,36,2010-01-07,2011-08-26,Regular
15650,553.88,2,210.0,33,2010-03-21,2010-07-06,Regular
12797,552.08,2,215.0,27,2010-10-11,2010-12-09,Regular
12363,552.0,2,408.0,23,2011-04-11,2011-08-22,Regular
13677,551.24,2,217.0,98,2010-07-07,2010-10-31,Regular
17674,551.04,2,672.0,19,2010-12-06,2011-09-26,Regular
17265,550.01,2,389.0,106,2011-06-12,2011-07-24,Regular
15842,548.8,2,296.0,24,2010-06-30,2010-11-11,Regular
16936,548.29,2,339.0,122,2010-11-19,2011-11-14,Regular
15598,548.02,2,404.0,32,2010-10-08,2011-10-17,Regular
16031,547.9,2,421.0,91,2011-04-06,2011-09-08,Regular
15350,547.6,2,272.0,26,2010-11-21,2010-12-01,Regular
16811,547.07,2,477.0,26,2011-11-22,2011-12-05,Regular
17637,547.06,2,280.0,35,2011-08-16,2011-11-08,Regular
15080,546.25,2,287.0,31,2010-07-26,2010-10-08,Regular
15728,544.6,2,132.0,10,2010-09-21,2010-11-25,Regular
16230,542.03,2,365.0,32,2011-05-03,2011-06-03,Regular
17447,541.53,2,443.0,33,2011-09-29,2011-10-30,Regular
16576,540.87,2,323.0,32,2010-07-06,2010-10-15,Regular
12743,540.13,2,315.0,114,2011-07-28,2011-07-28,Regular
14539,537.48,2,428.0,31,2011-10-26,2011-11-24,Regular
12810,534.99,2,389.0,32,2010-02-01,2010-06-23,Regular
13594,533.32,2,396.0,31,2010-08-11,2011-10-18,Regular
15433,533.3,2,534.0,40,2011-03-17,2011-05-10,Regular
15115,531.85,2,245.0,35,2009-12-07,2011-11-21,Regular
14940,531.49,2,384.0,32,2009-12-06,2010-10-18,Regular
14002,529.73,2,877.0,47,2011-07-06,2011-07-28,Regular
17458,529.58,2,282.0,81,2010-11-23,2011-11-24,Regular
18191,529.4,2,332.0,15,2010-08-19,2011-03-23,Regular
15919,525.69,2,385.0,103,2010-12-06,2011-11-20,Regular
15683,524.54,2,332.0,25,2010-08-23,2011-08-14,Regular
13605,522.67,2,425.0,50,2010-05-17,2010-11-17,Regular
16413,522.03,2,283.0,55,2010-11-29,2011-10-14,Regular
17514,522.0,2,284.0,72,2010-02-08,2011-08-03,Regular
12571,519.61,2,523.0,31,2011-08-10,2011-10-31,Regular
12825,518.63,2,139.0,20,2010-03-08,2010-07-06,Regular
13600,518.42,2,599.0,35,2010-03-15,2011-01-31,Regular
18205,517.36,2,192.0,30,2011-09-26,2011-11-03,Regular
14311,516.45,2,235.0,31,2010-05-21,2011-04-11,Regular
13859,515.86,2,167.0,34,2010-06-28,2011-01-17,Regular
17510,514.56,2,422.0,28,2010-10-15,2011-11-15,Regular
18212,514.37,2,158.0,40,2010-01-31,2011-01-17,Regular
16829,513.32,2,215.0,25,2010-11-16,2011-07-06,Regular
13177,512.2,2,180.0,23,2010-10-05,2011-10-06,Regular
16561,511.12,2,244.0,29,2011-10-11,2011-12-04,Regular
12907,508.91,2,177.0,23,2010-08-02,2010-11-09,Regular
17391,508.8,2,480.0,2,2011-06-28,2011-06-29,Regular
13885,506.8,2,182.0,28,2011-05-23,2011-06-03,Regular
13123,506.75,2,268.0,36,2010-06-28,2010-08-24,Regular
14647,506.04,2,175.0,42,2010-07-04,2011-05-22,Regular
14807,504.14,2,234.0,37,2010-02-28,2010-11-14,Regular
17630,503.6,2,158.0,24,2011-04-21,2011-06-23,Regular
12376,503.15,2,240.0,11,2010-10-18,2010-11-15,Regular
12419,503.01,2,231.0,23,2010-10-22,2010-11-19,Regular
14968,501.24,2,257.0,83,2010-09-07,2011-11-09,Regular
18049,500.92,2,402.0,82,2010-04-28,2010-09-28,Regular
17248,500.54,2,276.0,85,2010-08-15,2011-08-11,Regular
16616,500.42,2,370.0,31,2011-07-05,2011-11-24,Regular
14171,498.79,2,211.0,61,2009-12-09,2011-09-02,Regular
17335,497.04,2,210.0,34,2010-01-24,2010-11-21,Regular
12943,496.5,2,222.0,22,2010-04-13,2010-05-30,Regular
12904,496.06,2,294.0,59,2011-06-20,2011-11-21,Regular
16352,494.44,2,300.0,28,2011-11-02,2011-11-22,Regular
12763,494.08,2,316.0,16,2010-12-05,2011-07-24,Regular
14663,490.6,2,397.0,60,2010-10-05,2010-10-05,Regular
15877,490.33,2,368.0,122,2011-11-22,2011-12-08,Regular
14416,490.22,2,326.0,13,2011-10-28,2011-11-17,Regular
12634,490.0,2,337.0,20,2010-06-09,2010-06-22,Regular
17476,489.86,2,224.0,29,2009-12-02,2010-11-09,Regular
17715,489.6,2,576.0,1,2010-04-26,2011-05-23,Regular
18280,488.15,2,194.0,28,2010-11-10,2011-03-07,Regular
13733,487.03,2,335.0,28,2009-12-04,2010-10-25,Regular
16021,487.03,2,276.0,117,2010-06-13,2010-11-09,Regular
13675,486.82,2,330.0,25,2011-02-28,2011-07-11,Regular
17453,486.72,2,219.0,19,2011-10-06,2011-11-22,Regular
15216,486.09,2,217.0,24,2010-03-31,2011-09-13,Regular
16999,484.82,2,294.0,21,2011-09-26,2011-11-16,Regular
16603,482.47,2,480.0,34,2011-09-09,2011-09-26,Regular
12542,481.88,2,522.0,39,2010-03-09,2010-08-12,Regular
15174,481.46,2,382.0,34,2010-10-25,2011-01-21,Regular
15277,476.34,2,373.0,23,2010-10-10,2011-10-24,Regular
13194,472.78,2,326.0,10,2010-10-14,2011-07-27,Regular
14975,472.39,2,507.0,25,2010-10-14,2011-10-13,Regular
13161,472.13,2,105.0,30,2010-07-27,2011-01-30,Regular
14237,471.14,2,238.0,26,2010-04-28,2010-12-01,Regular
13066,470.8,2,322.0,48,2011-11-07,2011-11-15,Regular
15963,470.76,2,298.0,26,2011-10-25,2011-11-20,Regular
14058,469.19,2,211.0,23,2010-06-27,2010-09-03,Regular
14369,469.13,2,255.0,24,2010-02-16,2010-03-07,Regular
17294,467.79,2,297.0,17,2010-02-08,2010-02-08,Regular
17187,467.71,2,426.0,21,2010-07-01,2011-04-27,Regular
14029,467.66,2,198.0,15,2011-07-18,2011-10-07,Regular
12958,467.34,2,118.0,45,2010-05-05,2010-11-04,Regular
14052,466.66,2,174.0,115,2010-11-14,2011-11-20,Regular
14148,466.29,2,223.0,15,2010-10-21,2011-04-20,Regular
13248,465.68,2,305.0,25,2011-06-03,2011-08-07,Regular
15349,463.91,2,321.0,65,2011-06-05,2011-07-04,Regular
17040,463.25,2,189.0,15,2010-06-07,2011-07-25,Regular
17964,463.21,2,294.0,84,2010-12-02,2011-11-08,Regular
14331,462.66,2,252.0,27,2011-07-27,2011-08-07,Regular
14954,462.12,2,209.0,111,2010-01-05,2011-11-27,Regular
15540,460.68,2,444.0,31,2010-11-29,2011-11-28,Regular
16310,460.08,2,270.0,26,2010-03-07,2010-10-21,Regular
17111,459.58,2,581.0,44,2010-10-10,2011-10-23,Regular
14599,457.89,2,292.0,77,2010-07-18,2010-11-14,Regular
14011,457.82,2,644.0,32,2010-04-11,2010-08-16,Regular
15121,457.72,2,199.0,28,2011-02-24,2011-10-20,Regular
12375,457.5,2,178.0,14,2011-09-02,2011-11-29,Regular
17344,457.36,2,200.0,64,2009-12-11,2011-10-24,Regular
14296,456.4,2,314.0,27,2010-05-14,2010-10-14,Regular
16039,456.4,2,409.0,27,2010-03-21,2010-10-12,Regular
14335,454.86,2,375.0,55,2011-09-04,2011-11-23,Regular
16765,454.75,2,311.0,52,2010-11-22,2011-02-18,Regular
18158,453.4,2,354.0,24,2011-09-12,2011-11-30,Regular
16799,452.78,2,162.0,81,2010-09-12,2010-10-03,Regular
13698,451.73,2,227.0,31,2010-01-27,2010-04-22,Regular
15126,449.49,2,273.0,25,2010-01-21,2010-06-21,Regular
15418,449.42,2,264.0,64,2010-05-02,2010-10-10,Regular
17823,449.25,2,252.0,88,2010-10-14,2010-10-14,Regular
14780,447.68,2,310.0,26,2011-09-21,2011-10-16,Regular
14010,445.15,2,177.0,20,2010-05-23,2010-05-23,Regular
18134,445.0,2,128.0,27,2010-01-14,2010-04-20,Regular
16424,443.06,2,212.0,10,2010-11-22,2011-06-01,Regular
14996,442.29,2,404.0,37,2010-08-15,2010-08-15,Regular
17699,442.0,2,208.0,17,2010-05-27,2010-08-20,Regular
13954,439.92,2,150.0,24,2011-09-30,2011-12-08,Regular
17643,439.7,2,226.0,30,2010-07-22,2010-12-01,Regular
16968,439.43,2,326.0,31,2011-08-24,2011-12-05,Regular
17718,439.18,2,274.0,22,2010-03-05,2011-04-21,Regular
13432,439.1,2,217.0,98,2010-04-06,2010-05-17,Regular
13964,438.9,2,228.0,22,2010-10-05,2010-11-17,Regular
12552,437.82,2,88.0,20,2011-10-31,2011-11-01,Regular
17070,437.42,2,232.0,102,2010-10-25,2011-08-17,Regular
12672,437.05,2,138.0,22,2010-04-23,2011-01-14,Regular
16166,435.83,2,173.0,18,2010-01-17,2010-10-07,Regular
12445,434.98,2,206.0,24,2010-10-15,2011-11-17,Regular
12493,433.74,2,207.0,20,2011-05-26,2011-06-27,Regular
16522,433.36,2,212.0,16,2010-09-15,2010-09-30,Regular
16604,432.45,2,175.0,10,2010-05-20,2010-05-26,Regular
12452,430.57,2,185.0,21,2011-11-23,2011-11-23,Regular
15461,429.7,2,230.0,1,2010-03-18,2010-09-05,Regular
15230,429.6,2,351.0,23,2011-04-13,2011-04-14,Regular
14877,425.85,2,168.0,57,2010-03-07,2010-10-17,Regular
13703,425.56,2,128.0,36,2010-10-20,2011-01-25,Regular
14097,422.86,2,352.0,39,2010-03-04,2010-08-15,Regular
13374,422.8,2,135.0,17,2010-09-16,2010-10-21,Regular
16689,422.6,2,330.0,12,2011-09-18,2011-09-25,Regular
15711,420.25,2,199.0,25,2010-01-24,2010-06-01,Regular
13073,418.08,2,261.0,25,2010-09-28,2010-10-24,Regular
17232,417.77,2,202.0,30,2011-11-25,2011-12-07,Regular
14762,417.57,2,428.0,28,2010-03-23,2011-03-21,Regular
17258,417.3,2,188.0,46,2010-02-12,2010-11-08,Regular
15935,416.86,2,115.0,12,2011-04-12,2011-04-14,Regular
16957,416.64,2,172.0,15,2011-03-03,2011-04-14,Regular
15011,416.6,2,289.0,17,2010-10-19,2010-11-09,Regular
12930,415.8,2,252.0,20,2011-06-21,2011-09-22,Regular
18278,414.2,2,140.0,22,2010-10-31,2011-09-27,Regular
14082,413.36,2,246.0,48,2010-11-12,2010-12-10,Regular
17601,413.08,2,295.0,69,2010-11-24,2011-04-14,Regular
17767,413.05,2,198.0,35,2010-10-25,2011-11-24,Regular
17662,412.92,2,184.0,14,2009-12-17,2010-02-16,Regular
14620,412.78,2,214.0,26,2011-03-01,2011-05-18,Regular
18050,412.06,2,250.0,22,2010-11-11,2010-12-15,Regular
18011,410.79,2,125.0,63,2010-05-21,2010-12-01,Regular
14581,409.65,2,304.0,59,2010-06-13,2011-11-23,Regular
16864,409.25,2,283.0,17,2010-04-20,2010-10-01,Regular
16243,409.1,2,110.0,49,2011-10-16,2011-11-06,Regular
12974,408.95,2,104.0,27,2010-05-23,2011-05-26,Regular
16629,408.63,2,489.0,58,2011-09-04,2011-09-27,Regular
17285,407.94,2,134.0,41,2010-02-14,2010-03-21,Regular
12353,406.76,2,212.0,23,2010-10-27,2011-05-19,Regular
16632,406.4,2,256.0,22,2010-05-07,2010-08-11,Regular
17000,406.3,2,305.0,26,2010-10-27,2010-11-08,Regular
12741,406.07,2,214.0,16,2010-06-24,2010-06-28,Regular
16815,406.02,2,237.0,66,2010-06-21,2010-09-12,Regular
16484,404.3,2,200.0,25,2011-06-02,2011-06-19,Regular
16315,402.71,2,143.0,21,2010-06-21,2011-01-13,Regular
17094,402.2,2,212.0,18,2010-10-12,2011-01-21,Regular
12386,401.9,2,354.0,10,2010-12-08,2011-01-06,Regular
14471,400.95,2,187.0,38,2009-12-07,2010-04-27,Regular
14358,400.06,2,338.0,21,2010-10-07,2010-11-15,Regular
15501,399.95,2,205.0,64,2010-10-20,2010-10-31,Regular
13252,399.3,2,134.0,19,2010-03-24,2010-11-10,Regular
15522,397.99,2,572.0,47,2011-09-13,2011-11-07,Regular
12508,397.88,2,271.0,57,2011-11-10,2011-11-13,Regular
15037,397.76,2,298.0,40,2010-11-28,2010-11-28,Regular
15429,397.35,2,380.0,77,2011-09-25,2011-11-13,Regular
17789,397.15,2,199.0,27,2010-02-16,2011-03-03,Regular
13597,396.71,2,231.0,17,2010-11-02,2010-11-04,Regular
15883,396.48,2,223.0,42,2011-11-06,2011-12-07,Regular
12677,395.1,2,176.0,13,2010-02-11,2010-06-02,Regular
17300,393.64,2,467.0,37,2010-08-15,2010-11-14,Regular
15437,393.45,2,177.0,56,2010-03-09,2011-03-22,Regular
17563,392.38,2,256.0,27,2010-04-07,2010-05-10,Regular
18110,392.28,2,169.0,58,2010-10-24,2011-11-20,Regular
18024,389.78,2,184.0,21,2011-07-10,2011-07-10,Regular
18227,388.75,2,22.0,6,2010-08-12,2011-05-06,Regular
13899,388.52,2,156.0,19,2011-03-10,2011-11-23,Regular
13673,387.44,2,114.0,47,2011-11-07,2011-11-21,Regular
17595,386.69,2,228.0,68,2011-11-02,2011-11-27,Regular
16148,386.62,2,250.0,9,2010-09-29,2011-02-16,Regular
14826,385.2,2,152.0,10,2010-01-13,2010-05-07,Regular
17711,385.1,2,246.0,22,2011-02-23,2011-11-29,Regular
17171,384.59,2,225.0,25,2010-02-16,2011-02-23,Regular
16433,384.52,2,214.0,33,2010-10-27,2011-11-11,Regular
17357,384.39,2,152.0,41,2011-11-15,2011-11-15,Regular
14598,384.04,2,354.0,83,2010-05-19,2011-10-26,Regular
12832,383.03,2,195.0,27,2011-09-02,2011-11-07,Regular
13817,382.98,2,211.0,20,2010-12-23,2011-11-10,Regular
17403,382.87,2,188.0,45,2010-09-15,2011-11-03,Regular
16988,382.67,2,158.0,20,2010-11-25,2011-12-04,Regular
13657,382.14,2,209.0,16,2011-05-22,2011-11-29,Regular
17250,381.97,2,167.0,55,2011-03-23,2011-12-06,Regular
14908,381.9,2,182.0,14,2010-09-02,2011-09-26,Regular
17393,381.15,2,238.0,45,2010-08-08,2010-10-25,Regular
16552,379.73,2,219.0,17,2010-12-01,2011-04-11,Regular
17078,378.2,2,788.0,28,2011-11-03,2011-11-03,Regular
17489,376.64,2,428.0,28,2011-05-11,2011-10-12,Regular
14448,375.35,2,104.0,20,2010-12-10,2011-11-30,Regular
14067,374.7,2,361.0,51,2011-09-04,2011-10-07,Regular
14736,374.05,2,148.0,70,2010-08-11,2010-08-11,Regular
17810,373.16,2,118.0,51,2010-01-25,2010-02-09,Regular
14981,372.92,2,241.0,20,2010-10-12,2011-04-07,Regular
12895,372.8,2,210.0,22,2011-09-14,2011-10-28,Regular
12981,372.22,2,242.0,12,2011-07-29,2011-11-10,Regular
13164,372.2,2,120.0,7,2010-02-10,2010-05-19,Regular
17245,371.63,2,307.0,24,2010-01-19,2011-05-19,Regular
14168,370.45,2,147.0,11,2010-05-24,2010-10-15,Regular
15458,370.44,2,300.0,13,2010-11-02,2011-11-14,Regular
17792,368.35,2,149.0,45,2010-08-18,2010-08-29,Regular
15989,368.31,2,169.0,81,2009-12-02,2010-11-29,Regular
16974,365.5,2,70.0,5,2010-05-24,2010-07-05,Regular
13545,364.93,2,252.0,54,2010-06-13,2010-11-14,Regular
15949,364.72,2,284.0,12,2011-09-29,2011-11-23,Regular
14253,363.4,2,88.0,11,2010-03-26,2010-08-03,Regular
14594,363.33,2,183.0,48,2010-12-01,2011-12-02,Regular
16078,362.99,2,200.0,39,2010-02-08,2011-03-01,Regular
14840,362.71,2,179.0,20,2010-06-18,2011-03-17,Regular
16448,361.12,2,176.0,45,2010-08-25,2011-05-25,Regular
15008,360.0,2,1500.0,6,2010-03-12,2010-08-16,Regular
14926,359.4,2,204.0,2,2010-04-20,2010-11-23,Regular
16606,357.66,2,148.0,16,2010-10-01,2010-10-31,Regular
18040,357.2,2,148.0,18,2011-04-08,2011-11-20,Regular
15840,355.56,2,396.0,26,2011-06-20,2011-10-12,Regular
15986,354.42,2,368.0,25,2010-11-23,2011-11-09,Regular
12888,354.12,2,76.0,4,2011-03-29,2011-05-09,Regular
16323,353.66,2,146.0,4,2010-05-11,2011-05-27,Regular
16382,353.1,2,167.0,42,2010-06-07,2010-10-27,Regular
17252,348.91,2,192.0,86,2011-06-06,2011-08-15,Regular
17577,348.75,2,179.0,20,2010-02-09,2010-03-04,Regular
17668,347.75,2,93.0,14,2011-11-01,2011-12-08,Regular
13234,346.5,2,159.0,56,2009-12-07,2010-02-05,Regular
15519,344.61,2,116.0,34,2010-09-19,2010-11-21,Regular
16990,344.0,2,200.0,1,2010-10-13,2011-05-05,Regular
13068,344.0,2,200.0,1,2011-01-24,2011-11-29,Regular
13519,343.21,2,133.0,19,2010-09-23,2011-09-22,Regular
17795,342.83,2,305.0,43,2011-03-20,2011-06-13,Regular
17660,342.22,2,259.0,75,2009-12-02,2011-07-21,Regular
16585,341.59,2,151.0,16,2010-01-13,2010-04-25,Regular
14491,340.93,2,139.0,17,2010-12-02,2011-06-17,Regular
14799,338.15,2,495.0,20,2009-12-02,2011-10-19,Regular
13930,337.34,2,274.0,15,2011-07-26,2011-10-13,Regular
13482,336.09,2,187.0,20,2010-03-22,2011-04-21,Regular
14241,333.7,2,242.0,12,2010-01-12,2011-06-09,Regular
16006,332.82,2,205.0,75,2010-11-17,2011-05-12,Regular
13904,332.64,2,332.0,24,2011-02-18,2011-11-02,Regular
16452,332.17,2,199.0,14,2010-01-15,2010-03-19,Regular
15878,330.77,2,243.0,47,2009-12-06,2010-05-27,Regular
17776,330.56,2,273.0,74,2009-12-16,2010-11-18,Regular
14517,330.45,2,91.0,17,2011-07-21,2011-11-06,Regular
13010,330.12,2,323.0,10,2010-03-01,2010-11-30,Regular
17518,329.42,2,267.0,71,2010-03-28,2010-10-10,Regular
16286,328.95,2,101.0,17,2010-03-26,2010-08-19,Regular
16855,328.4,2,164.0,19,2011-10-27,2011-11-16,Regular
15213,328.35,2,272.0,22,2011-01-14,2011-01-25,Regular
15709,327.85,2,169.0,26,2010-04-29,2011-03-01,Regular
16322,326.75,2,231.0,28,2011-11-03,2011-12-08,Regular
13646,326.25,2,79.0,58,2010-11-05,2010-11-05,Regular
18047,326.09,2,130.0,74,2010-11-23,2010-11-23,Regular
12804,325.37,2,270.0,60,2010-07-27,2010-08-31,Regular
15670,325.2,2,132.0,19,2010-06-01,2011-02-16,Regular
16685,324.24,2,396.0,60,2011-10-09,2011-10-09,Regular
18261,324.24,2,146.0,19,2011-09-05,2011-10-27,Regular
13834,324.19,2,221.0,15,2010-02-08,2010-05-12,Regular
17182,321.3,2,54.0,4,2009-12-21,2010-10-13,Regular
15432,320.76,2,92.0,16,2010-06-16,2011-11-16,Regular
17843,320.4,2,251.0,58,2010-10-24,2011-02-09,Regular
17229,318.76,2,185.0,39,2011-07-20,2011-09-04,Regular
16273,318.34,2,40.0,15,2010-02-21,2010-03-01,Regular
15682,318.24,2,222.0,25,2010-01-21,2010-04-19,Regular
17267,317.2,2,158.0,37,2011-08-04,2011-08-04,Regular
17689,317.08,2,300.0,17,2010-08-22,2010-11-16,Regular
15042,315.45,2,238.0,9,2010-04-23,2011-05-24,Regular
16091,315.06,2,154.0,16,2011-05-25,2011-07-08,Regular
15196,313.7,2,130.0,34,2009-12-13,2010-10-03,Regular
13226,312.46,2,179.0,28,2010-11-11,2011-03-11,Regular
17326,312.35,2,136.0,82,2010-06-28,2010-10-27,Regular
16373,309.49,2,119.0,25,2010-10-24,2010-11-22,Regular
14181,308.35,2,120.0,48,2010-05-26,2010-10-25,Regular
13529,307.76,2,74.0,15,2011-05-19,2011-09-22,Regular
15374,307.32,2,290.0,8,2010-03-25,2011-08-03,Regular
13718,306.55,2,173.0,9,2011-02-17,2011-04-07,Regular
16524,306.19,2,259.0,50,2010-01-17,2010-09-19,Regular
15454,305.99,2,146.0,35,2010-03-31,2010-12-12,Regular
15135,305.68,2,84.0,17,2010-06-01,2011-04-14,Regular
15163,304.47,2,186.0,29,2011-05-31,2011-11-21,Regular
16217,304.25,2,91.0,13,2011-03-02,2011-04-18,Regular
16674,304.24,2,181.0,89,2011-09-02,2011-10-16,Regular
14990,304.17,2,129.0,41,2009-12-09,2010-04-06,Regular
17383,304.09,2,160.0,51,2010-09-12,2011-12-05,Regular
16489,303.7,2,38.0,4,2010-09-29,2010-11-24,Regular
14806,303.43,2,423.0,17,2010-09-26,2011-09-25,Regular
18255,303.15,2,201.0,16,2010-09-09,2011-09-11,Regular
14043,302.6,2,152.0,37,2009-12-10,2010-08-05,Regular
15054,302.1,2,198.0,105,2011-10-30,2011-11-27,Regular
13773,301.54,2,174.0,19,2010-02-18,2010-11-08,Regular
16437,301.25,2,197.0,17,2010-10-06,2010-11-23,Regular
16479,300.83,2,102.0,35,2011-11-29,2011-11-29,Regular
17556,300.67,2,184.0,13,2010-11-25,2011-05-18,Regular
17766,299.61,2,155.0,21,2010-11-23,2010-11-23,Regular
12864,299.57,2,447.0,5,2010-07-19,2011-07-24,Regular
16583,297.95,2,153.0,18,2010-02-04,2010-12-01,Regular
14835,297.0,2,180.0,1,2010-04-01,2010-06-29,Regular
12898,296.21,2,235.0,27,2010-02-18,2010-09-02,Regular
17301,294.39,2,216.0,107,2010-03-25,2011-11-18,Regular
16402,293.45,2,146.0,55,2010-12-05,2011-03-20,Regular
13739,292.2,2,76.0,6,2010-06-30,2011-11-21,Regular
14985,292.01,2,256.0,78,2010-12-16,2011-05-25,Regular
17882,291.56,2,130.0,47,2010-11-25,2010-11-25,Regular
16897,289.78,2,73.0,37,2011-01-30,2011-02-13,Regular
15041,289.4,2,194.0,98,2010-09-21,2011-06-22,Regular
14162,289.36,2,142.0,25,2011-02-20,2011-06-19,Regular
15545,288.97,2,162.0,78,2010-12-03,2011-10-16,Regular
17501,288.6,2,160.0,18,2011-05-03,2011-05-03,Regular
16808,288.42,2,196.0,21,2011-03-10,2011-09-01,Regular
17497,287.25,2,59.0,7,2010-04-08,2010-11-14,Regular
13508,287.05,2,180.0,27,2010-03-07,2011-04-10,Regular
14660,285.74,2,228.0,24,2011-08-31,2011-09-14,Regular
15445,284.5,2,118.0,12,2010-04-28,2011-03-20,Regular
17359,284.46,2,237.0,36,2010-03-01,2011-11-28,Regular
13616,283.85,2,172.0,31,2010-01-17,2010-05-20,Regular
15662,283.73,2,145.0,12,2009-12-01,2010-02-16,Regular
13909,282.85,2,301.0,35,2010-07-06,2010-10-12,Regular
15936,282.79,2,211.0,16,2010-08-29,2010-11-25,Regular
16557,281.85,2,111.0,11,2011-07-25,2011-11-15,Regular
18042,281.15,2,69.0,13,2010-06-16,2011-10-17,Regular
12851,280.76,2,157.0,71,2010-08-19,2011-09-04,Regular
14242,280.55,2,123.0,13,2011-01-18,2011-04-19,Regular
13581,280.53,2,119.0,32,2010-10-21,2011-02-03,Regular
14183,278.34,2,60.0,27,2010-08-15,2010-10-24,Regular
14303,277.94,2,218.0,21,2010-10-01,2010-10-28,Regular
15355,277.05,2,45.0,9,2011-10-17,2011-11-10,Regular
13272,276.56,2,96.0,15,2011-09-11,2011-11-08,Regular
16313,274.15,2,165.0,16,2011-10-21,2011-12-06,Regular
13861,273.26,2,225.0,21,2010-06-27,2010-10-06,Regular
13917,272.04,2,228.0,16,2011-06-01,2011-10-21,Regular
17292,271.75,2,131.0,14,2010-05-09,2010-08-24,Regular
14436,271.7,2,297.0,11,2010-06-04,2011-09-02,Regular
15943,271.29,2,183.0,12,2010-01-31,2010-02-28,Regular
17278,271.24,2,195.0,17,2010-05-23,2011-04-12,Regular
14520,270.6,2,146.0,3,2011-02-22,2011-12-08,Regular
16757,270.48,2,180.0,13,2010-10-26,2011-01-25,Regular
14039,267.28,2,192.0,10,2010-05-13,2011-11-06,Regular
17786,266.85,2,195.0,57,2011-01-26,2011-09-15,Regular
13837,266.59,2,182.0,17,2011-01-26,2011-05-12,Regular
12962,266.39,2,129.0,15,2011-08-18,2011-12-02,Regular
16089,263.49,2,119.0,42,2010-07-18,2010-11-18,Regular
14957,261.69,2,97.0,27,2010-03-05,2011-03-31,Regular
13189,260.68,2,842.0,29,2011-08-16,2011-11-21,Regular
17022,260.0,2,180.0,16,2010-10-03,2011-11-08,Regular
